,id,datetime,température,vent,rafales,vent_direction,humidite,pt_de_rosee,pression,bio_meteo,radiation_solaire
50570,50571,2022-09-22 13:10:00,19.2,3.0,8.0,201.0,41.0,5.6,1018.1,,
50571,50572,2022-09-22 13:00:00,19.2,3.0,6.4,126.0,41.0,5.6,1018.2,,
50572,50573,2022-09-22 12:50:00,19.1,5.0,16.1,84.0,40.0,5.0,1018.3,,
50573,50574,2022-09-22 12:40:00,18.8,6.0,14.5,84.0,41.0,5.0,1018.4,,
50574,50575,2022-09-22 12:30:00,18.9,5.0,12.9,89.0,42.0,5.6,1018.4,,
50575,50576,2022-09-22 12:20:00,18.6,3.0,12.9,67.0,42.0,5.6,1018.5,,
50576,50577,2022-09-22 12:10:00,18.2,5.0,11.3,123.0,43.0,5.6,1018.7,,
50577,50578,2022-09-22 12:00:00,18.4,3.0,11.3,109.0,42.0,5.0,1018.8,,
50578,50579,2022-09-22 11:50:00,18.1,8.0,20.9,64.0,43.0,5.0,1019.0,,
50579,50580,2022-09-22 11:40:00,18.2,6.0,17.7,135.0,42.0,5.0,1018.9,,
50580,50581,2022-09-22 11:30:00,18.1,5.0,12.9,333.0,43.0,5.0,1018.9,,
50581,50582,2022-09-22 11:20:00,17.9,6.0,16.1,163.0,42.0,4.4,1019.1,,
50582,50583,2022-09-22 11:10:00,17.9,8.0,14.5,174.0,40.0,3.9,1019.1,,
50583,50584,2022-09-22 11:00:00,17.7,10.0,16.1,117.0,42.0,4.4,1019.2,,
50584,50585,2022-09-22 10:50:00,18.1,5.0,12.9,115.0,41.0,4.4,1019.3,,
50585,50586,2022-09-22 10:40:00,17.9,5.0,12.9,126.0,45.0,5.6,1019.5,,
50586,50587,2022-09-22 10:30:00,17.8,5.0,14.5,63.0,45.0,5.6,1019.5,,
50587,50588,2022-09-22 10:20:00,17.7,5.0,12.9,126.0,47.0,6.1,1019.6,,
50588,50589,2022-09-22 10:10:00,17.8,2.0,4.8,355.0,48.0,6.7,1019.6,,
50589,50590,2022-09-22 10:00:00,17.5,2.0,8.0,38.0,48.0,6.1,1019.8,,
50590,50591,2022-09-22 09:50:00,17.2,2.0,6.4,28.0,50.0,6.7,1019.9,,
50591,50592,2022-09-22 09:40:00,16.0,2.0,8.0,15.0,53.0,6.1,1020.1,,
50592,50593,2022-09-22 09:30:00,16.3,2.0,6.4,355.0,52.0,6.1,1020.1,,
50593,50594,2022-09-22 09:20:00,15.9,2.0,4.8,38.0,54.0,6.7,1020.1,,
50594,50595,2022-09-22 09:10:00,15.9,2.0,6.4,32.0,52.0,6.1,1020.2,,
50595,50596,2022-09-22 09:00:00,15.3,2.0,4.8,63.0,55.0,6.1,1020.3,,
50596,50597,2022-09-22 08:50:00,15.1,3.0,6.4,130.0,55.0,6.1,1020.2,,
50597,50598,2022-09-22 08:40:00,14.9,2.0,4.8,35.0,58.0,6.7,1020.4,,
50598,50599,2022-09-22 08:30:00,14.7,2.0,6.4,35.0,55.0,5.6,1020.3,,
50599,50600,2022-09-22 08:20:00,14.9,2.0,4.8,73.0,56.0,6.1,1020.3,,
50600,50601,2022-09-22 08:10:00,13.9,2.0,4.8,67.0,61.0,6.1,1020.3,,
50601,50602,2022-09-22 08:00:00,14.0,2.0,6.4,42.0,61.0,6.7,1020.4,,
50602,50603,2022-09-22 07:50:00,14.1,2.0,4.8,86.0,62.0,6.7,1020.5,,
50603,50604,2022-09-22 07:40:00,13.4,2.0,4.8,56.0,63.0,6.7,1020.5,,
50604,50605,2022-09-22 07:30:00,12.9,2.0,4.8,49.0,65.0,6.7,1020.4,,
50605,50606,2022-09-22 07:20:00,12.9,2.0,4.8,40.0,65.0,6.7,1020.4,,
50606,50607,2022-09-22 07:10:00,12.6,2.0,4.8,66.0,66.0,6.1,1020.5,,
50607,50608,2022-09-22 07:00:00,12.4,2.0,4.8,26.0,66.0,6.1,1020.4,,
50608,50609,2022-09-22 06:50:00,12.2,2.0,4.8,53.0,68.0,6.1,1020.2,,
50609,50610,2022-09-22 06:40:00,11.7,2.0,3.2,53.0,69.0,6.1,1020.3,,
50610,50611,2022-09-22 06:30:00,11.3,2.0,4.8,53.0,70.0,6.1,1020.3,,
50611,50612,2022-09-22 06:20:00,11.4,2.0,6.4,53.0,70.0,6.1,1020.6,,
50612,50613,2022-09-22 06:10:00,11.4,0.0,4.8,43.0,70.0,6.1,1020.6,,
50613,50614,2022-09-22 06:00:00,11.4,0.0,4.8,43.0,70.0,6.1,1020.5,,
50614,50615,2022-09-22 05:50:00,11.4,0.0,1.6,43.0,70.0,6.1,1020.5,,
50615,50616,2022-09-22 05:40:00,11.2,2.0,6.4,43.0,70.0,6.1,1020.4,,
50616,50617,2022-09-22 05:30:00,11.1,3.0,4.8,43.0,71.0,6.1,1020.3,,
50617,50618,2022-09-22 05:20:00,11.1,2.0,4.8,43.0,71.0,6.1,1020.2,,
50618,50619,2022-09-22 05:10:00,11.0,2.0,4.8,43.0,71.0,6.1,1020.2,,
50619,50620,2022-09-22 05:00:00,10.9,3.0,4.8,43.0,72.0,6.1,1020.2,,
50620,50621,2022-09-22 04:50:00,10.9,3.0,4.8,43.0,72.0,6.1,1020.1,,
50621,50622,2022-09-22 04:40:00,10.9,3.0,4.8,43.0,71.0,6.1,1020.1,,
50622,50623,2022-09-22 04:30:00,11.1,3.0,4.8,43.0,70.0,5.6,1020.1,,
50623,50624,2022-09-22 04:20:00,11.1,3.0,4.8,49.0,70.0,5.6,1020.2,,
50624,50625,2022-09-22 04:10:00,11.2,3.0,6.4,49.0,70.0,6.1,1020.2,,
50625,50626,2022-09-22 04:00:00,11.3,3.0,6.4,49.0,70.0,6.1,1020.3,,
50626,50627,2022-09-22 03:50:00,11.3,2.0,4.8,65.0,70.0,6.1,1020.3,,
50627,50628,2022-09-22 03:40:00,11.4,2.0,4.8,73.0,70.0,6.1,1020.3,,
50628,50629,2022-09-22 03:30:00,11.6,0.0,4.8,53.0,70.0,6.1,1020.4,,
50629,50630,2022-09-22 03:20:00,11.4,2.0,4.8,67.0,70.0,6.1,1020.5,,
50630,50631,2022-09-22 03:10:00,11.4,2.0,4.8,53.0,70.0,6.1,1020.5,,
50631,50632,2022-09-22 03:00:00,11.6,2.0,6.4,11.0,70.0,6.1,1020.5,,
50632,50633,2022-09-22 02:50:00,11.6,3.0,6.4,35.0,69.0,6.1,1020.6,,
50633,50634,2022-09-22 02:40:00,11.7,3.0,6.4,48.0,68.0,6.1,1020.7,,
50634,50635,2022-09-22 02:30:00,11.8,3.0,6.4,22.0,68.0,6.1,1020.8,,
50635,50636,2022-09-22 02:20:00,11.9,3.0,4.8,11.0,68.0,6.1,1020.9,,
50636,50637,2022-09-22 02:10:00,12.1,2.0,8.0,328.0,67.0,6.1,1021.0,,
50637,50638,2022-09-22 02:00:00,12.2,3.0,8.0,147.0,67.0,6.1,1020.9,,
50638,50639,2022-09-22 01:50:00,12.2,3.0,6.4,39.0,67.0,6.1,1020.9,,
50639,50640,2022-09-22 01:40:00,12.3,2.0,6.4,33.0,66.0,6.1,1021.0,,
50640,50641,2022-09-22 01:30:00,12.4,2.0,6.4,304.0,65.0,6.1,1020.9,,
50641,50642,2022-09-22 01:20:00,12.7,2.0,8.0,26.0,64.0,6.1,1021.0,,
50642,50643,2022-09-22 01:10:00,12.8,2.0,4.8,336.0,64.0,6.1,1021.1,,
50643,50644,2022-09-22 01:00:00,13.0,2.0,6.4,294.0,63.0,6.1,1021.1,,
50644,50645,2022-09-22 00:50:00,13.2,2.0,6.4,42.0,63.0,6.1,1021.1,,
50645,50646,2022-09-22 00:40:00,13.4,0.0,4.8,338.0,61.0,6.1,1021.1,,
50646,50647,2022-09-22 00:30:00,13.7,5.0,6.4,49.0,59.0,5.6,1021.1,,
50647,50648,2022-09-22 00:10:00,13.7,5.0,8.0,82.0,58.0,5.6,1021.2,,
50648,50649,2022-09-22 00:00:00,13.7,5.0,8.0,61.0,58.0,5.6,1021.3,,
50649,50650,2022-09-21 23:50:00,13.8,5.0,8.0,44.0,58.0,5.6,1021.3,,
50650,50651,2022-09-21 23:40:00,14.0,5.0,8.0,42.0,58.0,5.6,1021.4,,
50651,50652,2022-09-21 23:30:00,14.0,5.0,8.0,57.0,58.0,5.6,1021.4,,
50652,50653,2022-09-21 23:20:00,14.1,5.0,8.0,67.0,58.0,5.6,1021.4,,
50653,50654,2022-09-21 23:10:00,14.1,5.0,6.4,70.0,58.0,6.1,1021.5,,
50654,50655,2022-09-21 23:00:00,14.2,3.0,6.4,57.0,58.0,6.1,1021.6,,
50655,50656,2022-09-21 22:50:00,14.2,3.0,6.4,58.0,58.0,6.1,1021.7,,
50656,50657,2022-09-21 22:40:00,14.3,2.0,4.8,35.0,57.0,5.6,1021.7,,
50657,50658,2022-09-21 22:30:00,14.3,3.0,9.7,30.0,58.0,6.1,1021.7,,
50658,50659,2022-09-21 22:20:00,14.3,5.0,8.0,42.0,57.0,5.6,1021.8,,
50659,50660,2022-09-21 22:10:00,14.4,5.0,11.3,38.0,57.0,6.1,1021.8,,
50660,50661,2022-09-21 22:00:00,14.4,5.0,9.7,63.0,57.0,6.1,1021.8,,
50661,50662,2022-09-21 21:50:00,14.6,5.0,14.5,98.0,57.0,6.1,1021.9,,
50662,50663,2022-09-21 21:40:00,14.6,5.0,11.3,63.0,56.0,5.6,1021.9,,
50663,50664,2022-09-21 21:30:00,14.7,6.0,14.5,63.0,56.0,6.1,1022.0,,
50664,50665,2022-09-21 21:20:00,14.8,8.0,14.5,98.0,56.0,6.1,1022.0,,
50665,50666,2022-09-21 21:10:00,14.9,10.0,17.7,105.0,56.0,6.1,1022.0,,
50666,50667,2022-09-21 21:00:00,15.0,11.0,19.3,70.0,56.0,6.1,1022.0,,
50667,50668,2022-09-21 20:50:00,15.1,10.0,20.9,60.0,55.0,6.1,1022.0,,
50668,50669,2022-09-21 20:40:00,15.3,11.0,20.9,68.0,55.0,6.1,1022.1,,
50669,50670,2022-09-21 20:30:00,15.4,10.0,19.3,52.0,54.0,6.1,1022.1,,
50670,50671,2022-09-21 20:20:00,15.5,15.0,22.5,53.0,54.0,6.1,1022.0,,
50671,50672,2022-09-21 20:10:00,15.6,11.0,24.1,53.0,54.0,6.1,1022.0,,
50672,50673,2022-09-21 20:00:00,15.7,13.0,20.9,74.0,53.0,6.1,1022.0,,
50673,50674,2022-09-21 19:50:00,15.8,11.0,22.5,64.0,53.0,6.1,1022.0,,
50674,50675,2022-09-21 19:40:00,15.9,15.0,24.1,55.0,52.0,6.1,1022.0,,
50675,50676,2022-09-21 19:30:00,15.9,13.0,24.1,80.0,52.0,6.1,1021.9,,
50676,50677,2022-09-21 19:20:00,16.1,13.0,20.9,80.0,51.0,5.6,1022.0,,
50677,50678,2022-09-21 19:10:00,16.2,11.0,20.9,50.0,51.0,6.1,1022.0,,
50678,50679,2022-09-21 19:00:00,16.3,11.0,19.3,78.0,50.0,5.6,1022.0,,
50679,50680,2022-09-21 18:50:00,16.3,11.0,19.3,61.0,50.0,5.6,1021.9,,
50680,50681,2022-09-21 18:40:00,16.4,13.0,22.5,101.0,50.0,6.1,1021.8,,
50681,50682,2022-09-21 18:30:00,16.5,13.0,22.5,80.0,50.0,6.1,1021.7,,
50682,50683,2022-09-21 18:20:00,16.6,13.0,22.5,53.0,49.0,5.6,1021.7,,
50683,50684,2022-09-21 18:10:00,16.7,13.0,22.5,49.0,49.0,5.6,1021.6,,
50684,50685,2022-09-21 18:00:00,16.8,13.0,20.9,83.0,49.0,6.1,1021.5,,
50685,50686,2022-09-21 17:50:00,17.1,11.0,22.5,53.0,48.0,6.1,1021.5,,
50686,50687,2022-09-21 17:40:00,17.2,13.0,19.3,80.0,47.0,5.6,1021.3,,
50687,50688,2022-09-21 17:30:00,17.3,11.0,24.1,63.0,46.0,5.6,1021.4,,
50688,50689,2022-09-21 17:20:00,17.4,13.0,22.5,71.0,46.0,5.6,1021.4,,
50689,50690,2022-09-21 17:10:00,17.6,10.0,24.1,81.0,46.0,5.6,1021.3,,
50690,50691,2022-09-21 17:00:00,17.4,15.0,20.9,55.0,46.0,5.6,1021.3,,
50691,50692,2022-09-21 16:50:00,17.7,13.0,19.3,48.0,45.0,5.6,1021.3,,
50692,50693,2022-09-21 16:40:00,17.8,11.0,22.5,82.0,46.0,6.1,1021.3,,
50693,50694,2022-09-21 16:30:00,17.8,11.0,22.5,164.0,46.0,6.1,1021.3,,
50694,50695,2022-09-21 16:20:00,18.1,8.0,19.3,79.0,45.0,6.1,1021.3,,
50695,50696,2022-09-21 16:10:00,18.1,10.0,24.1,44.0,44.0,5.6,1021.3,,
50696,50697,2022-09-21 16:00:00,18.3,8.0,22.5,92.0,43.0,5.6,1021.3,,
50697,50698,2022-09-21 15:50:00,18.2,11.0,20.9,244.0,44.0,5.6,1021.3,,
50698,50699,2022-09-21 15:40:00,18.2,13.0,20.9,109.0,44.0,5.6,1021.2,,
50699,50700,2022-09-21 15:30:00,17.9,15.0,27.4,67.0,44.0,5.6,1021.3,,
50700,50701,2022-09-21 15:20:00,18.2,11.0,19.3,42.0,44.0,5.6,1021.3,,
50701,50702,2022-09-21 15:10:00,18.1,13.0,19.3,69.0,44.0,5.6,1021.5,,
50702,50703,2022-09-21 15:00:00,18.1,15.0,27.4,57.0,45.0,6.1,1021.5,,
50703,50704,2022-09-21 14:50:00,17.6,15.0,25.7,11.0,47.0,6.1,1021.6,,
50704,50705,2022-09-21 14:40:00,17.9,16.0,29.0,88.0,46.0,6.1,1021.6,,
50705,50706,2022-09-21 14:30:00,18.0,11.0,19.3,61.0,47.0,6.7,1021.7,,
50706,50707,2022-09-21 14:20:00,18.0,13.0,25.7,49.0,46.0,6.1,1021.7,,
50707,50708,2022-09-21 14:10:00,18.0,8.0,17.7,134.0,46.0,6.1,1021.8,,
50708,50709,2022-09-21 14:00:00,18.1,13.0,24.1,77.0,45.0,6.1,1022.0,,
50709,50710,2022-09-21 13:50:00,17.9,10.0,24.1,46.0,47.0,6.1,1022.0,,
50710,50711,2022-09-21 13:40:00,17.4,18.0,,,48.0,6.1,1022.2,,
50711,50712,2022-09-21 13:30:00,17.9,10.0,25.7,60.0,46.0,6.1,1022.2,,
50712,50713,2022-09-21 13:20:00,17.7,11.0,20.9,90.0,46.0,5.6,1022.4,,
50713,50714,2022-09-21 13:10:00,18.2,8.0,24.1,86.0,47.0,6.7,1022.4,,
50714,50715,2022-09-21 13:00:00,17.8,6.0,19.3,70.0,47.0,6.1,1022.6,,
50715,50716,2022-09-21 12:50:00,17.0,11.0,25.7,32.0,49.0,6.1,1022.7,,
50716,50717,2022-09-21 12:40:00,16.9,15.0,25.7,65.0,50.0,6.1,1022.7,,
50717,50718,2022-09-21 12:30:00,17.1,8.0,16.1,32.0,50.0,6.7,1022.7,,
50718,50719,2022-09-21 12:20:00,16.7,13.0,22.5,60.0,51.0,6.1,1022.7,,
50719,50720,2022-09-21 12:10:00,16.8,10.0,20.9,22.0,52.0,6.7,1022.7,,
50720,50721,2022-09-21 12:00:00,17.2,10.0,27.4,39.0,52.0,7.2,1022.7,,
50721,50722,2022-09-21 11:50:00,17.4,6.0,20.9,213.0,51.0,7.2,1022.9,,
50722,50723,2022-09-21 11:40:00,16.8,11.0,25.7,54.0,52.0,6.7,1023.0,,
50723,50724,2022-09-21 11:30:00,16.7,10.0,17.7,86.0,53.0,6.7,1023.1,,
50724,50725,2022-09-21 11:20:00,16.8,13.0,24.1,78.0,54.0,7.2,1023.2,,
50725,50726,2022-09-21 11:10:00,15.8,13.0,24.1,76.0,55.0,6.7,1023.3,,
50726,50727,2022-09-21 11:00:00,16.0,13.0,22.5,65.0,58.0,7.8,1023.4,,
50727,50728,2022-09-21 10:50:00,15.9,11.0,22.5,39.0,56.0,7.2,1023.4,,
50728,50729,2022-09-21 10:40:00,15.9,10.0,20.9,42.0,59.0,7.8,1023.4,,
50729,50730,2022-09-21 10:30:00,15.8,11.0,22.5,54.0,59.0,7.8,1023.5,,
50730,50731,2022-09-21 10:20:00,15.8,8.0,19.3,53.0,61.0,8.3,1023.5,,
50731,50732,2022-09-21 10:10:00,15.7,8.0,16.1,277.0,61.0,8.3,1023.6,,
50732,50733,2022-09-21 10:00:00,15.1,10.0,19.3,37.0,62.0,7.8,1023.7,,
50733,50734,2022-09-21 09:50:00,14.7,11.0,17.7,21.0,63.0,7.8,1023.8,,
50734,50735,2022-09-21 09:40:00,14.4,10.0,17.7,44.0,63.0,7.2,1023.8,,
50735,50736,2022-09-21 09:30:00,14.7,8.0,14.5,30.0,64.0,7.8,1023.8,,
50736,50737,2022-09-21 09:20:00,14.4,8.0,19.3,48.0,65.0,7.8,1023.8,,
50737,50738,2022-09-21 09:10:00,14.8,5.0,14.5,41.0,66.0,8.3,1023.9,,
50738,50739,2022-09-21 09:00:00,13.8,6.0,16.1,72.0,70.0,8.3,1023.9,,
50739,50740,2022-09-21 08:50:00,13.8,6.0,14.5,36.0,69.0,8.3,1023.9,,
50740,50741,2022-09-21 08:40:00,13.6,5.0,9.7,360.0,69.0,7.8,1023.9,,
50741,50742,2022-09-21 08:30:00,13.3,3.0,9.7,32.0,73.0,8.3,1023.9,,
50742,50743,2022-09-21 08:20:00,13.0,3.0,8.0,19.0,74.0,8.3,1023.9,,
50743,50744,2022-09-21 08:10:00,13.1,3.0,8.0,37.0,73.0,8.3,1023.9,,
50744,50745,2022-09-21 08:00:00,12.7,5.0,9.7,97.0,76.0,8.3,1023.8,,
50745,50746,2022-09-21 07:50:00,11.9,5.0,9.7,47.0,77.0,7.8,1023.9,,
50746,50747,2022-09-21 07:40:00,12.2,6.0,11.3,27.0,77.0,8.3,1023.9,,
50747,50748,2022-09-21 07:30:00,11.6,6.0,12.9,50.0,79.0,7.8,1024.0,,
50748,50749,2022-09-21 07:20:00,11.3,6.0,12.9,51.0,80.0,7.8,1024.1,,
50749,50750,2022-09-21 07:10:00,11.1,6.0,9.7,32.0,82.0,8.3,1023.9,,
50750,50751,2022-09-21 07:00:00,10.9,6.0,11.3,32.0,81.0,7.8,1024.0,,
50751,50752,2022-09-21 06:50:00,10.8,5.0,9.7,36.0,82.0,7.8,1024.0,,
50752,50753,2022-09-21 06:40:00,10.8,5.0,9.7,21.0,82.0,7.8,1023.9,,
50753,50754,2022-09-21 06:30:00,10.6,3.0,9.7,158.0,83.0,7.8,1023.9,,
50754,50755,2022-09-21 06:20:00,10.4,3.0,6.4,80.0,83.0,7.8,1023.9,,
50755,50756,2022-09-21 06:10:00,10.3,5.0,14.5,23.0,84.0,7.8,1023.9,,
50756,50757,2022-09-21 06:00:00,10.1,6.0,16.1,5.0,84.0,7.8,1023.9,,
50757,50758,2022-09-21 05:50:00,10.1,6.0,12.9,27.0,84.0,7.8,1023.9,,
50758,50759,2022-09-21 05:40:00,10.2,6.0,12.9,15.0,83.0,7.2,1023.9,,
50759,50760,2022-09-21 05:30:00,10.3,6.0,16.1,17.0,83.0,7.8,1023.9,,
50760,50761,2022-09-21 05:20:00,10.3,5.0,12.9,5.0,83.0,7.8,1023.9,,
50761,50762,2022-09-21 05:10:00,10.4,5.0,12.9,5.0,82.0,7.8,1023.9,,
50762,50763,2022-09-21 05:00:00,10.5,3.0,9.7,11.0,82.0,7.8,1023.8,,
50763,50764,2022-09-21 04:50:00,10.6,3.0,8.0,34.0,82.0,7.8,1023.8,,
50764,50765,2022-09-21 04:40:00,10.6,3.0,9.7,59.0,82.0,7.8,1023.8,,
50765,50766,2022-09-21 04:30:00,10.5,6.0,9.7,18.0,82.0,7.8,1023.8,,
50766,50767,2022-09-21 04:20:00,10.6,6.0,16.1,5.0,82.0,7.8,1023.8,,
50767,50768,2022-09-21 04:10:00,10.7,5.0,12.9,13.0,81.0,7.8,1023.8,,
50768,50769,2022-09-21 04:00:00,10.8,3.0,12.9,128.0,81.0,7.8,1023.8,,
50769,50770,2022-09-21 03:50:00,10.9,3.0,9.7,223.0,81.0,7.8,1023.7,,
50770,50771,2022-09-21 03:40:00,10.9,3.0,9.7,163.0,80.0,7.8,1023.8,,
50771,50772,2022-09-21 03:30:00,11.1,2.0,8.0,10.0,80.0,7.8,1023.7,,
50772,50773,2022-09-21 03:20:00,11.2,3.0,8.0,40.0,80.0,7.8,1023.8,,
50773,50774,2022-09-21 03:10:00,11.3,3.0,14.5,22.0,80.0,7.8,1023.8,,
50774,50775,2022-09-21 03:00:00,11.2,3.0,8.0,355.0,80.0,7.8,1023.8,,
50775,50776,2022-09-21 02:50:00,11.3,3.0,12.9,51.0,80.0,7.8,1023.9,,
50776,50777,2022-09-21 02:40:00,11.2,5.0,9.7,40.0,79.0,7.8,1023.8,,
50777,50778,2022-09-21 02:30:00,11.3,5.0,12.9,9.0,79.0,7.8,1023.8,,
50778,50779,2022-09-21 02:20:00,11.4,5.0,12.9,11.0,79.0,7.8,1023.9,,
50779,50780,2022-09-21 02:10:00,11.5,5.0,12.9,236.0,78.0,7.8,1023.9,,
50780,50781,2022-09-21 02:00:00,11.6,3.0,9.7,342.0,77.0,7.8,1024.0,,
50781,50782,2022-09-21 01:50:00,11.6,3.0,9.7,78.0,77.0,7.8,1024.0,,
50782,50783,2022-09-21 01:40:00,11.7,3.0,8.0,14.0,77.0,7.8,1024.0,,
50783,50784,2022-09-21 01:30:00,11.8,2.0,8.0,360.0,76.0,7.8,1024.1,,
50784,50785,2022-09-21 01:20:00,11.8,3.0,9.7,68.0,76.0,7.8,1024.1,,
50785,50786,2022-09-21 01:10:00,11.9,6.0,17.7,33.0,76.0,7.8,1024.0,,
50786,50787,2022-09-21 01:00:00,12.1,6.0,16.1,51.0,75.0,7.8,1024.0,,
50787,50788,2022-09-21 00:50:00,12.1,6.0,12.9,53.0,75.0,7.8,1024.0,,
50788,50789,2022-09-21 00:40:00,12.1,8.0,14.5,53.0,75.0,7.8,1024.0,,
50789,50790,2022-09-21 00:30:00,12.1,8.0,16.1,15.0,74.0,7.8,1024.0,,
50790,50791,2022-09-21 00:20:00,12.2,5.0,12.9,346.0,74.0,7.8,1023.9,,
50791,50792,2022-09-21 00:10:00,12.2,6.0,12.9,17.0,74.0,7.8,1023.9,,
50792,50793,2022-09-21 00:00:00,12.2,6.0,14.5,11.0,75.0,7.8,1023.9,,
50793,50794,2022-09-20 23:50:00,12.3,10.0,17.7,5.0,74.0,7.8,1023.9,,
50794,50795,2022-09-20 23:40:00,12.5,11.0,19.3,36.0,74.0,7.8,1023.8,,
50795,50796,2022-09-20 23:30:00,12.7,8.0,16.1,19.0,73.0,7.8,1023.9,,
50796,50797,2022-09-20 23:20:00,12.8,10.0,19.3,60.0,73.0,7.8,1023.9,,
50797,50798,2022-09-20 23:10:00,12.9,10.0,17.7,25.0,73.0,8.3,1023.9,,
50798,50799,2022-09-20 23:00:00,13.1,10.0,17.7,86.0,72.0,8.3,1024.0,,
50799,50800,2022-09-20 22:50:00,13.2,11.0,17.7,325.0,72.0,8.3,1023.8,,
50800,50801,2022-09-20 22:40:00,13.3,11.0,20.9,39.0,71.0,8.3,1023.9,,
50801,50802,2022-09-20 22:30:00,13.5,10.0,19.3,74.0,71.0,8.3,1023.9,,
50802,50803,2022-09-20 22:20:00,13.7,11.0,22.5,360.0,70.0,8.3,1023.9,,
50803,50804,2022-09-20 22:10:00,13.9,10.0,17.7,30.0,70.0,8.3,1023.8,,
50804,50805,2022-09-20 22:00:00,14.2,10.0,19.3,19.0,69.0,8.3,1023.8,,
50805,50806,2022-09-20 21:50:00,14.3,6.0,17.7,12.0,68.0,8.3,1023.8,,
50806,50807,2022-09-20 21:40:00,14.4,5.0,12.9,22.0,67.0,8.3,1023.8,,
50807,50808,2022-09-20 21:30:00,14.5,5.0,9.7,327.0,66.0,8.3,1023.8,,
50808,50809,2022-09-20 21:20:00,14.5,5.0,12.9,355.0,66.0,8.3,1023.8,,
50809,50810,2022-09-20 21:10:00,14.5,5.0,12.9,27.0,67.0,8.3,1023.8,,
50810,50811,2022-09-20 21:00:00,14.6,5.0,11.3,26.0,68.0,8.9,1023.7,,
50811,50812,2022-09-20 20:50:00,14.7,5.0,9.7,11.0,68.0,8.9,1023.7,,
50812,50813,2022-09-20 20:40:00,14.7,5.0,8.0,360.0,68.0,8.9,1023.7,,
50813,50814,2022-09-20 20:30:00,14.8,5.0,12.9,327.0,68.0,8.9,1023.7,,
50814,50815,2022-09-20 20:20:00,14.9,3.0,8.0,38.0,68.0,8.9,1023.6,,
50815,50816,2022-09-20 20:10:00,15.0,3.0,9.7,23.0,68.0,8.9,1023.7,,
50816,50817,2022-09-20 20:00:00,15.0,5.0,12.9,9.0,68.0,8.9,1023.6,,
50817,50818,2022-09-20 19:50:00,15.1,3.0,9.7,5.0,68.0,8.9,1023.5,,
50818,50819,2022-09-20 19:40:00,15.1,3.0,12.9,348.0,68.0,9.4,1023.4,,
50819,50820,2022-09-20 19:30:00,15.2,5.0,12.9,103.0,67.0,8.9,1023.4,,
50820,50821,2022-09-20 19:20:00,15.3,3.0,9.7,17.0,67.0,8.9,1023.3,,
50821,50822,2022-09-20 19:10:00,15.4,3.0,8.0,12.0,66.0,8.9,1023.3,,
50822,50823,2022-09-20 19:00:00,15.4,3.0,9.7,120.0,66.0,8.9,1023.2,,
50823,50824,2022-09-20 18:50:00,15.4,5.0,12.9,298.0,66.0,8.9,1023.1,,
50824,50825,2022-09-20 18:40:00,15.4,3.0,9.7,342.0,66.0,8.9,1023.1,,
50825,50826,2022-09-20 18:30:00,15.4,6.0,9.7,360.0,66.0,8.9,1023.1,,
50826,50827,2022-09-20 18:20:00,15.4,6.0,12.9,5.0,66.0,8.9,1023.0,,
50827,50828,2022-09-20 18:10:00,15.4,10.0,14.5,19.0,65.0,8.9,1022.9,,
50828,50829,2022-09-20 18:00:00,15.6,6.0,14.5,14.0,64.0,8.9,1022.9,,
50829,50830,2022-09-20 17:50:00,15.6,6.0,16.1,170.0,64.0,8.9,1022.9,,
50830,50831,2022-09-20 17:40:00,15.7,6.0,16.1,57.0,63.0,8.3,1022.8,,
50831,50832,2022-09-20 17:30:00,15.7,5.0,12.9,5.0,63.0,8.3,1022.7,,
50832,50833,2022-09-20 17:20:00,15.9,5.0,14.5,5.0,62.0,8.3,1022.7,,
50833,50834,2022-09-20 17:10:00,15.8,8.0,17.7,12.0,62.0,8.3,1022.7,,
50834,50835,2022-09-20 17:00:00,15.9,6.0,16.1,16.0,62.0,8.3,1022.6,,
50835,50836,2022-09-20 16:50:00,15.9,6.0,16.1,322.0,62.0,8.3,1022.6,,
50836,50837,2022-09-20 16:40:00,16.1,6.0,14.5,44.0,63.0,8.9,1022.7,,
50837,50838,2022-09-20 16:30:00,16.0,8.0,17.7,360.0,62.0,8.9,1022.6,,
50838,50839,2022-09-20 16:20:00,16.1,11.0,19.3,44.0,62.0,8.9,1022.6,,
50839,50840,2022-09-20 16:10:00,16.3,8.0,20.9,32.0,61.0,8.9,1022.6,,
50840,50841,2022-09-20 16:00:00,16.1,11.0,19.3,61.0,61.0,8.3,1022.5,,
50841,50842,2022-09-20 15:50:00,16.2,6.0,20.9,201.0,60.0,8.3,1022.5,,
50842,50843,2022-09-20 15:40:00,16.3,6.0,22.5,47.0,60.0,8.3,1022.4,,
50843,50844,2022-09-20 15:30:00,16.3,8.0,17.7,30.0,59.0,8.3,1022.4,,
50844,50845,2022-09-20 15:20:00,16.2,6.0,14.5,22.0,60.0,8.3,1022.5,,
50845,50846,2022-09-20 15:10:00,16.2,8.0,17.7,40.0,60.0,8.3,1022.5,,
50846,50847,2022-09-20 15:00:00,16.3,10.0,14.5,38.0,59.0,8.3,1022.5,,
50847,50848,2022-09-20 14:50:00,16.4,5.0,17.7,58.0,58.0,7.8,1022.5,,
50848,50849,2022-09-20 14:40:00,16.4,5.0,9.7,10.0,58.0,7.8,1022.6,,
